epoch,train/box_loss,train/obj_loss,train/cls_loss,metrics/precision,metrics/recall,metrics/mAP_0.5,metrics/mAP_0.5:0.95,val/box_loss,val/obj_loss,val/cls_loss,x/lr0,x/lr1,x/lr2,cumulative_avg_mAP_0.5,metrics/F1_score
154,0.032114,0.012562,0,0.94706,0.91575,0.96782,0.6284,0.030476,0.0079331,0,0.004951,0.004951,0.004951,0.828868525251613,0.9311418716884706
155,0.031748,0.012683,0,0.94962,0.9359,0.96995,0.63684,0.029981,0.0078252,0,0.004918,0.004918,0.004918,0.8297728936794871,0.9427100831600831
156,0.031022,0.01291,0,0.95421,0.91602,0.97041,0.64265,0.030444,0.0079002,0,0.004885,0.004885,0.004885,0.8306686714267516,0.9347250810862835
157,0.031489,0.012768,0,0.95745,0.91392,0.96658,0.60372,0.031894,0.0078289,0,0.004852,0.004852,0.004852,0.8315288697088608,0.9351787236089069
158,0.031112,0.01195,0,0.96123,0.90821,0.9687,0.6366,0.030505,0.0077853,0,0.004819,0.004819,0.004819,0.8323915812201257,0.9339681383729886
159,0.031966,0.012475,0,0.96454,0.91941,0.97288,0.61726,0.031011,0.0077314,0,0.004786,0.004786,0.004786,0.8332696338375,0.9414344556914991
160,0.03112,0.012596,0,0.95062,0.91678,0.96761,0.6367,0.030169,0.0077643,0,0.004753,0.004753,0.004753,0.8341040460496895,0.9333933850273108
161,0.030789,0.012238,0,0.94929,0.92563,0.97239,0.66009,0.028191,0.007713,0,0.00472,0.00472,0.00472,0.8349576630493827,0.9373107148038317
162,0.030412,0.012484,0,0.96521,0.9147,0.97198,0.643,0.029527,0.007666,0,0.004687,0.004687,0.004687,0.8357982908834355,0.939276440893447
163,0.031229,0.012021,0,0.93973,0.91758,0.97081,0.61551,0.031627,0.0079144,0,0.004654,0.004654,0.004654,0.8366215330121951,0.9285229212140138
164,0.030242,0.012287,0,0.95571,0.91575,0.97248,0.61434,0.031138,0.007798,0,0.004621,0.004621,0.004621,0.8374449176606061,0.9353033807829181
